timestamp,latitude,longitude,speed(m/s)
1577218946,-27.71242319,-51.10489106,23.269627
1577218947,-27.71229537,-51.10508081,23.49478
1577218948,-27.71216489,-51.10527259,23.787836
1577218949,-27.71203218,-51.10546735,23.96746
1577218950,-27.71190045,-51.10566188,24.305658
1577218951,-27.71176791,-51.10585751,24.46626
1577218952,-27.71163441,-51.10605552,24.650892
1577218953,-27.7115005,-51.10625508,24.79771
1577218954,-27.71136603,-51.10645469,24.836206
1577218955,-27.71123191,-51.10665384,24.550488
1577218956,-27.71109963,-51.10684679,24.105986
1577218957,-27.71096748,-51.10703592,23.72268
1577218958,-27.7108324,-51.10721591,23.148829
1577218959,-27.71068858,-51.10739468,22.987818
1577218960,-27.71054352,-51.10755532,22.611122
1577218961,-27.71039039,-51.10770412,22.401613
1577218962,-27.71022767,-51.10784013,22.441221
1577218963,-27.71005607,-51.10796566,22.837078
1577218964,-27.70987398,-51.10807553,22.933006
1577218965,-27.70968845,-51.10817223,23.19452
1577218966,-27.70949278,-51.10826393,23.51227
1577218967,-27.70928705,-51.10833886,23.790468
1577218968,-27.70907828,-51.10839712,23.817636
1577218969,-27.70886733,-51.10843901,23.75534
1577218970,-27.70865355,-51.10846475,23.783955
1577218971,-27.70843873,-51.10848235,23.802567
1577218972,-27.70822296,-51.10849404,23.835745
1577218973,-27.70800644,-51.10851375,23.814949
1577218974,-27.70779158,-51.10854023,23.818476
1577218975,-27.70758009,-51.10858146,23.754562
1577218976,-27.70737158,-51.10863636,23.78968
1577218977,-27.70716401,-51.10869577,23.73127
1577218978,-27.70695682,-51.10875496,23.694138
1577218979,-27.70675111,-51.10882459,23.461283
1577218980,-27.7065467,-51.10888792,23.538643
1577218981,-27.70634159,-51.108952,23.601742
1577218982,-27.70613576,-51.10901405,23.761223
1577218983,-27.70592811,-51.10907637,23.869337
1577218984,-27.70572029,-51.1091424,23.953712
1577218985,-27.70551387,-51.10920778,23.95087
1577218986,-27.70530779,-51.10927327,23.809229
1577218987,-27.7051027,-51.10933184,23.559923
1577218988,-27.7048964,-51.10937726,23.35067
1577218989,-27.70468898,-51.10940143,23.119675
1577218990,-27.7044799,-51.1094024,23.165886
1577218991,-27.70426318,-51.10939434,23.775566
1577218992,-27.70404879,-51.10935355,23.821573
1577218993,-27.70383589,-51.10930629,24.110085
1577218994,-27.70362394,-51.10926446,24.121445
1577218995,-27.7034074,-51.10924387,24.086374
1577218996,-27.7031868,-51.10924539,24.331371
1577218997,-27.70296238,-51.10926471,24.841211
1577218998,-27.70273918,-51.10930189,25.028164
1577218999,-27.70251954,-51.1093614,25.07596
1577219000,-27.70230445,-51.10944464,25.018438
1577219001,-27.70209966,-51.10954614,24.84375
1577219002,-27.70190489,-51.1096642,24.625134
1577219003,-27.70171385,-51.10978889,24.831553
1577219004,-27.70153331,-51.10994099,24.956968
1577219005,-27.70136782,-51.11010451,25.364042
1577219006,-27.7012038,-51.11029111,25.476555
1577219007,-27.70104064,-51.11047582,25.585955
1577219008,-27.70086797,-51.11064334,25.53902
1577219009,-27.7006878,-51.11079373,25.474117
1577219010,-27.70049368,-51.11093032,25.452766
1577219011,-27.70028941,-51.11104557,25.433973
1577219012,-27.70007805,-51.1111453,25.421959
1577219013,-27.69985991,-51.11123002,25.373564
1577219014,-27.69963837,-51.11129195,25.205263
1577219015,-27.69941633,-51.11133593,24.978125
1577219016,-27.6991931,-51.11136159,24.88597
1577219017,-27.69896786,-51.11136701,24.927656
1577219018,-27.69874229,-51.11135224,25.023962
1577219019,-27.69851829,-51.11131756,25.047358
1577219020,-27.69829593,-51.111273,25.036474
1577219021,-27.69807527,-51.11121942,25.041964
1577219022,-27.69785404,-51.11116696,25.079254
1577219023,-27.69763054,-51.11110948,25.270601
1577219024,-27.69740648,-51.11105313,25.288774
1577219025,-27.69718158,-51.11100317,25.363703
1577219026,-27.69695661,-51.11096581,25.435883
1577219027,-27.69672872,-51.11094532,25.387753
1577219028,-27.69649847,-51.1109399,25.204044
1577219029,-27.69626847,-51.11095119,25.38255
1577219030,-27.69603943,-51.11098156,25.508295
1577219031,-27.69581179,-51.11103317,25.667856
1577219032,-27.69558422,-51.11109848,25.970556
1577219033,-27.69535536,-51.11116948,26.376568
1577219034,-27.69512527,-51.11124477,26.570883
1577219035,-27.69489402,-51.11132031,26.762102
1577219036,-27.69465739,-51.11139964,26.87448
1577219037,-27.69442564,-51.11147173,26.782885
1577219038,-27.69418905,-51.11154622,26.851126
1577219039,-27.693956,-51.11162099,26.666677
1577219040,-27.6937282,-51.11169525,26.335508
1577219041,-27.69350447,-51.11176875,25.9268
1577219042,-27.69328137,-51.11183955,25.783627
1577219043,-27.69305778,-51.11191435,25.794373
1577219044,-27.69283527,-51.11198692,25.872423
1577219045,-27.69261051,-51.11205979,26.015583
1577219046,-27.69238482,-51.11213586,26.116152
1577219047,-27.69215977,-51.11221173,25.996677
1577219048,-27.69193876,-51.11228804,25.645952
1577219049,-27.69172415,-51.11237459,25.226093
1577219050,-27.69151775,-51.11247845,25.019363
1577219051,-27.6913216,-51.11260358,25.03082
1577219052,-27.69113625,-51.11275146,25.177866
1577219053,-27.6909625,-51.11292201,25.516459
1577219054,-27.69080129,-51.11311052,25.80155
1577219055,-27.69065075,-51.11331371,26.073172
1577219056,-27.69050747,-51.11352852,26.427273
1577219057,-27.69036578,-51.11374786,26.673843
1577219058,-27.69022484,-51.11396631,26.544662
1577219059,-27.69008538,-51.11417901,26.054426
1577219060,-27.6899488,-51.11438707,25.512583
1577219061,-27.68981708,-51.11458633,24.503912
1577219062,-27.68968642,-51.11477388,23.452034
1577219063,-27.68955806,-51.11495553,22.914988
1577219064,-27.68944036,-51.11514077,22.45014
1577219065,-27.68932423,-51.11532254,22.024881
1577219066,-27.68921233,-51.115503,21.679668
1577219067,-27.68911247,-51.11568774,21.333595
1577219068,-27.6890278,-51.11587837,21.039093
1577219069,-27.68895915,-51.11607414,20.694447
1577219070,-27.68890805,-51.11627046,20.101606
1577219071,-27.68886506,-51.11646823,19.4818
1577219072,-27.6888478,-51.1166704,19.694624
1577219073,-27.68884135,-51.11686967,19.501707
1577219074,-27.68884021,-51.11706548,19.34373
1577219075,-27.68884024,-51.11726084,19.176039
1577219076,-27.68884082,-51.11745156,19.028532
1577219077,-27.68883976,-51.11764658,18.966257
1577219078,-27.68883821,-51.11783931,19.013044
1577219079,-27.68883753,-51.11803138,18.91534
1577219080,-27.68883745,-51.11822132,18.707264
1577219081,-27.6888368,-51.11840565,18.158442
1577219082,-27.6888344,-51.11858296,17.624159
1577219083,-27.68883285,-51.11875932,17.480259
1577219084,-27.68883019,-51.11893166,17.045454
1577219085,-27.68882572,-51.11909625,16.160063
1577219086,-27.68882036,-51.11925175,15.263713
1577219087,-27.68881102,-51.1194006,14.768132
1577219088,-27.6887998,-51.11954416,14.176493
1577219089,-27.68878512,-51.11967409,12.876601
1577219090,-27.68876829,-51.11978657,11.18898
1577219091,-27.6887513,-51.11988029,9.474657
1577219092,-27.68873431,-51.1199588,7.969254
1577219093,-27.68871959,-51.12001997,6.2522507
1577219094,-27.68870698,-51.12006616,4.786921
1577219095,-27.68869344,-51.12011161,4.7181973
1577219096,-27.68867969,-51.12016284,5.774466
1577219097,-27.68865906,-51.12022429,6.579766
1577219098,-27.68863495,-51.1202993,7.2049365
1577219099,-27.6886243,-51.12036476,6.4113884
1577219100,-27.68863196,-51.12042042,5.5538287
1577219101,-27.68865572,-51.12046676,5.2336264
1577219102,-27.68868322,-51.12051072,5.137334
1577219103,-27.6887103,-51.12055182,5.177744
1577219104,-27.68873494,-51.12060092,5.6518865
1577219105,-27.68875306,-51.1206626,6.2660823
1577219106,-27.68876555,-51.12072838,6.6658235
1577219107,-27.68877421,-51.12079906,6.948513
1577219108,-27.68878341,-51.12086701,6.866256
1577219109,-27.68879254,-51.12093577,6.8443666
1577219110,-27.68880115,-51.12100519,6.8913155
1577219111,-27.68880877,-51.12107421,6.908236
1577219112,-27.68881673,-51.12114365,6.9534726
1577219113,-27.68882602,-51.12121155,6.8425355
1577219114,-27.68883696,-51.12127868,6.7086296
1577219115,-27.68884918,-51.12134275,6.463988
1577219116,-27.68886204,-51.12140733,6.472409
1577219117,-27.68887431,-51.12147472,6.728951
1577219118,-27.68888664,-51.12154545,7.0464983
1577219119,-27.68890119,-51.1216203,7.5084853
1577219120,-27.68891806,-51.12170109,8.111365
1577219121,-27.68893561,-51.1217824,8.218091
1577219122,-27.68895364,-51.1218658,8.471933
1577219123,-27.68897093,-51.12195467,8.920091
1577219124,-27.68898769,-51.12204762,9.4115
1577219125,-27.68900439,-51.12214182,9.398685
1577219126,-27.68902182,-51.12223691,9.390643
1577219127,-27.68903138,-51.122328,9.42589
1577219128,-27.68903599,-51.12242521,9.410374
1577219129,-27.68904507,-51.12252027,9.207285
1577219130,-27.68905517,-51.1226126,9.0225525
1577219131,-27.68906812,-51.1226997,8.808947
1577219132,-27.68908248,-51.12278725,8.595627
1577219133,-27.68909835,-51.12286863,8.285816
1577219134,-27.68911666,-51.12295433,8.769188
1577219135,-27.68913699,-51.12304114,8.882783
1577219136,-27.68915514,-51.12312849,8.873475
1577219137,-27.6891733,-51.12321814,9.005845
1577219138,-27.68918974,-51.12330904,9.210624
1577219139,-27.68920345,-51.12340538,9.512333
1577219140,-27.68921765,-51.1235019,9.669068
1577219141,-27.68923214,-51.12359656,9.542393
1577219142,-27.68924609,-51.12368948,9.1768055
1577219143,-27.68925979,-51.12377793,8.830961
1577219144,-27.68927404,-51.1238626,8.469097
1577219145,-27.68928792,-51.12394402,8.197446
1577219146,-27.68930167,-51.12402533,8.1760235
1577219147,-27.68931562,-51.12410824,8.335864
1577219148,-27.68932875,-51.12419128,8.405754
1577219149,-27.6893412,-51.12427437,8.266184
1577219150,-27.68935315,-51.12435256,7.8481894
1577219151,-27.68936486,-51.12442336,7.118059
1577219152,-27.6893763,-51.12448507,6.279313
1577219153,-27.68938855,-51.12453715,5.255922
1577219154,-27.68940217,-51.12457438,3.9930487
1577219155,-27.68941852,-51.12459777,2.8506122
1577219156,-27.68943344,-51.12461111,2.0863097
1577219157,-27.68945329,-51.12462136,2.3910258
1577219158,-27.6894872,-51.12462711,3.8177755
1577219159,-27.68952971,-51.12462026,4.707184
1577219160,-27.68958295,-51.12460684,5.9784365
1577219161,-27.68964841,-51.12458884,7.041688
1577219162,-27.68971659,-51.12457036,7.376047
1577219163,-27.68978705,-51.12455506,7.853816
1577219164,-27.68985579,-51.12454156,8.012386
1577219165,-27.68992113,-51.12453004,7.3004775
1577219166,-27.6899744,-51.12452511,6.087272
1577219167,-27.69001737,-51.12452707,4.563409
1577219168,-27.69004717,-51.12453339,3.2894964
1577219169,-27.69006654,-51.12453718,1.3898978
1577219170,-27.69007666,-51.12454447,1.7273101
1577219171,-27.69008544,-51.12456258,2.147507
1577219172,-27.6900998,-51.12459473,3.9968364
1577219173,-27.69010952,-51.12464233,4.3612905
1577219174,-27.69011235,-51.12468785,4.6396337
1577219175,-27.69011512,-51.12473423,4.999229
1577219176,-27.69011694,-51.12479044,5.404078
1577219177,-27.69012077,-51.12484376,5.468344
1577219178,-27.69013387,-51.12489174,4.8601785
1577219179,-27.69014873,-51.12494346,3.4799666
1577219180,-27.69016882,-51.12496299,3.0471473
1577219181,-27.69019224,-51.12498128,3.453144
1577219182,-27.69022392,-51.12500117,4.0822983
1577219183,-27.6902657,-51.12502232,4.8837886
1577219184,-27.69031219,-51.12504427,5.5380106
1577219185,-27.69036089,-51.12506516,5.8601575
1577219186,-27.69040958,-51.12508969,5.9151425
1577219187,-27.69045787,-51.12511272,5.977334
1577219188,-27.69050899,-51.12513452,6.0146523
1577219189,-27.6905599,-51.12515478,5.9611435
1577219190,-27.69060994,-51.1251743,5.899437
1577219191,-27.69066283,-51.12519556,6.18777
1577219192,-27.69071915,-51.12522151,6.671583
1577219193,-27.6907784,-51.12524627,6.9727683
1577219194,-27.69083646,-51.12526943,6.8103733
1577219195,-27.69088937,-51.12529374,6.3301406
1577219196,-27.6909382,-51.12531582,5.8526225
1577219197,-27.69098581,-51.12533691,5.6336546
1577219198,-27.69102914,-51.1253599,5.199288
1577219199,-27.69107013,-51.12538204,4.978215
1577219200,-27.69111178,-51.12540315,5.01447
1577219201,-27.69115534,-51.12542401,5.2235713
1577219202,-27.69120206,-51.12544332,5.517329
1577219203,-27.69125133,-51.125466,5.9084215
1577219204,-27.69130421,-51.12548589,6.1698637
1577219205,-27.69136029,-51.12550436,6.439251
1577219206,-27.69141457,-51.12552412,6.3628674
1577219207,-27.69146287,-51.12554293,5.6861863
1577219208,-27.69150324,-51.12555972,4.7540193
1577219209,-27.69153082,-51.12557018,3.2434387
1577219210,-27.69154769,-51.12557703,1.9866321
1577219211,-27.69156203,-51.12558356,1.6600093
1577219212,-27.69157551,-51.12558938,1.6197581
1577219213,-27.69159126,-51.12559525,1.8432217
1577219214,-27.69161211,-51.12560107,2.392127
1577219215,-27.69163771,-51.12560792,2.901669
1577219216,-27.69166829,-51.12561775,3.5538328
1577219217,-27.69170314,-51.12562868,4.022429
1577219218,-27.69174188,-51.12564263,4.518862
1577219219,-27.69178794,-51.12566404,5.553547
1577219220,-27.6918386,-51.12569073,6.202193
1577219221,-27.6918907,-51.12571862,6.3826003
1577219222,-27.69194079,-51.12574583,6.12845
1577219223,-27.69199065,-51.12576715,5.8794923
1577219224,-27.69204096,-51.12578726,5.9107895
1577219225,-27.69209249,-51.12580802,6.0488997
1577219226,-27.69214557,-51.1258288,6.2325563
1577219227,-27.69219929,-51.12585005,6.284959
1577219228,-27.69225111,-51.12587319,6.149377
1577219229,-27.69230412,-51.12589759,5.3940535
1577219230,-27.69233402,-51.12591624,3.7912402
1577219231,-27.69235445,-51.12592973,2.5660508
1577219232,-27.6923709,-51.12594326,2.2541623
1577219233,-27.69238144,-51.12595783,1.9763273
1577219234,-27.69238851,-51.12597393,1.8087546
1577219235,-27.69239026,-51.12599403,1.9229583
1577219236,-27.69238688,-51.12602389,2.9844124
1577219237,-27.69237642,-51.12606342,4.0908017
1577219238,-27.69236129,-51.1261096,5.056908
1577219239,-27.6923442,-51.12615649,5.0935435
1577219240,-27.69232384,-51.12620584,5.896495
1577219241,-27.6923045,-51.12626424,6.295799
1577219242,-27.69228377,-51.12632721,6.804659
1577219243,-27.69226177,-51.12639576,7.1981654
1577219244,-27.69223965,-51.12646811,7.5934863
1577219245,-27.69221668,-51.1265458,7.764127
1577219246,-27.69219911,-51.12662082,7.7279296
1577219247,-27.69217778,-51.12669534,7.653395
1577219248,-27.69215407,-51.12676645,7.48795
1577219249,-27.69213168,-51.12683693,7.2818995
1577219250,-27.69211021,-51.1269042,6.9691343
1577219251,-27.6920856,-51.12696208,6.342078
1577219252,-27.6920661,-51.1270076,4.999085
1577219253,-27.69205116,-51.12704539,4.02523
1577219254,-27.69203897,-51.12708293,4.00114
1577219255,-27.69202575,-51.12712525,4.470934
1577219256,-27.69200977,-51.1271773,5.456931
1577219257,-27.69199223,-51.12723743,6.2319627
1577219258,-27.69197281,-51.12730188,6.765364
1577219259,-27.69195191,-51.12737022,7.1519322
1577219260,-27.69192949,-51.12744022,7.375417
1577219261,-27.6919095,-51.127507,6.967889
1577219262,-27.69188983,-51.12757134,6.743336
1577219263,-27.6918704,-51.12763674,6.78069
1577219264,-27.69184999,-51.12770174,6.7529097
1577219265,-27.69182944,-51.12776745,6.848665
1577219266,-27.69180929,-51.12783394,7.1440897
1577219267,-27.69178726,-51.12790485,7.295948
1577219268,-27.69176456,-51.12797531,7.46828
1577219269,-27.6917459,-51.12804385,7.165563
1577219270,-27.69172586,-51.12811215,6.9735584
1577219271,-27.69170518,-51.12817486,6.6513443
1577219272,-27.69168606,-51.12822996,5.797363
1577219273,-27.69167017,-51.12827004,4.3612967
1577219274,-27.69165933,-51.12829936,3.3442554
1577219275,-27.69165007,-51.12832237,1.4964347
1577219276,-27.69164737,-51.12833116,0.869755
1577219277,-27.69164655,-51.12833553,0.81331235
1577219278,-27.69164099,-51.12834672,1.8308511
1577219279,-27.69163285,-51.12836541,2.0049622
1577219280,-27.69161934,-51.12838459,2.447193
1577219281,-27.69160202,-51.12840518,2.8090227
1577219282,-27.69157872,-51.12842093,2.9283836
1577219283,-27.69154875,-51.12843705,3.4851563
1577219284,-27.69151742,-51.12845358,3.7777736
1577219285,-27.69148067,-51.12846474,4.1044626
1577219286,-27.69144562,-51.1284755,3.8973236
1577219287,-27.69141025,-51.12848623,4.016648
1577219288,-27.69137052,-51.12850352,4.6087008
1577219289,-27.69132727,-51.12852335,5.124711
1577219290,-27.69127963,-51.1285426,5.632886
1577219291,-27.69122749,-51.1285635,6.0965514
1577219292,-27.69117295,-51.1285847,6.404574
1577219293,-27.69111437,-51.12860736,6.8333154
1577219294,-27.69105693,-51.1286333,6.784313
1577219295,-27.69099726,-51.12865831,6.784113
1577219296,-27.69093965,-51.12868289,6.8194733
1577219297,-27.69088065,-51.12870566,6.806637
1577219298,-27.69082643,-51.12872973,6.4146667
1577219299,-27.69077537,-51.12874959,5.9765153
1577219300,-27.69072872,-51.12876797,5.4246655
1577219301,-27.69068487,-51.12878505,5.166358
1577219302,-27.69064262,-51.12880114,4.915693
1577219303,-27.69060187,-51.12881742,4.8573823
1577219304,-27.69056094,-51.12883675,4.85467
1577219305,-27.6905239,-51.12885155,4.35349
1577219306,-27.69049698,-51.12886225,3.0176191
1577219307,-27.69047783,-51.12886955,2.1587076
1577219308,-27.69045926,-51.12887595,2.076356
1577219309,-27.69043548,-51.12888433,2.7486327
1577219310,-27.69039938,-51.12889711,4.177631
1577219311,-27.69036336,-51.12891144,4.170619
1577219312,-27.6903245,-51.12892704,4.5528355
1577219313,-27.69028043,-51.12894587,5.1897416
1577219314,-27.69023082,-51.12896707,5.8739014
1577219315,-27.69017478,-51.12899031,6.588729
1577219316,-27.69011438,-51.12901469,7.1241207
1577219317,-27.69005253,-51.12903848,7.2467203
1577219318,-27.6899905,-51.12906218,7.2169504
1577219319,-27.68993032,-51.12908533,7.085963
1577219320,-27.68987045,-51.12910865,7.068467
1577219321,-27.6898122,-51.12913199,6.8439517
1577219322,-27.68975611,-51.12915388,6.6021905
1577219323,-27.68970025,-51.12917426,6.5421143
1577219324,-27.68964489,-51.12919519,6.485202
1577219325,-27.68958943,-51.1292161,6.5071363
1577219326,-27.68953551,-51.12923584,6.391133
1577219327,-27.68948163,-51.12925471,6.092296
1577219328,-27.68943249,-51.12927597,5.9393587
1577219329,-27.68938598,-51.12929811,5.585737
1577219330,-27.68934246,-51.1293188,5.2632637
1577219331,-27.68930017,-51.1293361,4.9395447
1577219332,-27.68926307,-51.12935308,4.2421126
1577219333,-27.68923109,-51.12936521,3.9097269
1577219334,-27.68919866,-51.12937801,3.979015
1577219335,-27.6891691,-51.12938956,3.4271662
1577219336,-27.68914695,-51.12939855,2.354952
1577219337,-27.68912504,-51.12940901,2.5939918
1577219338,-27.68909374,-51.12942254,3.6316366
1577219339,-27.68905972,-51.12943732,3.908659
1577219340,-27.68902535,-51.12945398,4.1355834
1577219341,-27.68898643,-51.12947198,4.594965
1577219342,-27.6889409,-51.12949229,5.2999096
1577219343,-27.68889478,-51.1295117,5.646637
1577219344,-27.68884321,-51.12953254,6.204949
1577219345,-27.68878564,-51.12955658,6.7627306
1577219346,-27.68872262,-51.12958021,7.24796
1577219347,-27.68866251,-51.12959826,6.986496
1577219348,-27.68861463,-51.12961825,5.561384
1577219349,-27.68856694,-51.12963218,5.4446855
1577219350,-27.68852366,-51.12964699,5.1060658
1577219351,-27.68848288,-51.12966718,5.0570993
1577219352,-27.68843816,-51.12969057,5.490381
1577219353,-27.68838991,-51.12971561,6.0864034
1577219354,-27.68833771,-51.12973967,6.131655
1577219355,-27.68828535,-51.12976234,6.3145027
1577219356,-27.68823433,-51.12978174,6.1975856
1577219357,-27.6881813,-51.12980036,6.1395197
1577219358,-27.68813044,-51.12981837,5.9642878
1577219359,-27.68808061,-51.1298381,5.8932424
1577219360,-27.68802578,-51.12986151,6.2828894
1577219361,-27.68797211,-51.12988351,6.628256
1577219362,-27.6879172,-51.12990874,6.6855793
1577219363,-27.68785842,-51.12993612,7.086119
1577219364,-27.68779461,-51.12996568,7.5735
1577219365,-27.68773086,-51.12999247,7.5061784
1577219366,-27.68766213,-51.13001905,7.6383553
1577219367,-27.68759536,-51.130046,7.790625
1577219368,-27.68752963,-51.13007489,7.9103546
1577219369,-27.687467,-51.13010294,7.7641735
1577219370,-27.68740535,-51.13012909,7.2262235
1577219371,-27.68734982,-51.130152,6.6163106
1577219372,-27.68729613,-51.13017344,6.214227
1577219373,-27.68724576,-51.13019377,5.769363
1577219374,-27.68720088,-51.13021271,5.311319
1577219375,-27.6871639,-51.13022769,3.7530768
1577219376,-27.68713443,-51.13023913,3.47251
1577219377,-27.68711555,-51.13024771,1.3046321
1577219378,-27.68709972,-51.13025292,1.7218852
1577219379,-27.68708373,-51.13025695,1.9545317
1577219380,-27.68705865,-51.13026554,2.9082866
1577219381,-27.68702855,-51.13027542,3.8045712
1577219382,-27.68699567,-51.13029116,4.0494103
1577219383,-27.68695794,-51.13030959,4.490474
1577219384,-27.68691566,-51.13032995,5.105469
1577219385,-27.6868718,-51.13035021,5.2665496
1577219386,-27.68682376,-51.13037097,5.6667757
1577219387,-27.68677336,-51.13038917,5.8827815
1577219388,-27.68672418,-51.1304067,5.7464476
1577219389,-27.68668,-51.13042386,5.2808013
1577219390,-27.68664034,-51.1304387,4.7699604
1577219391,-27.68660177,-51.13045203,4.571247
1577219392,-27.68656322,-51.13046688,4.4080777
1577219393,-27.68652646,-51.13048403,4.3268685
1577219394,-27.68648919,-51.13050018,4.380157
1577219395,-27.68645089,-51.13051493,4.387317
1577219396,-27.68641353,-51.13053045,4.443686
1577219397,-27.68637515,-51.13054657,4.524164
1577219398,-27.6863382,-51.13056037,4.306537
1577219399,-27.68630357,-51.1305729,3.969852
1577219400,-27.68626947,-51.13058487,3.9411674
1577219401,-27.68623771,-51.1305978,3.7632568
1577219402,-27.68620629,-51.13061113,3.7397254
1577219403,-27.6861745,-51.13062178,3.501383
1577219404,-27.6861446,-51.13063493,3.385314
1577219405,-27.68611316,-51.1306484,3.4265237
1577219406,-27.68608306,-51.13065408,3.1857238
1577219407,-27.6860506,-51.130661,3.495679
1577219408,-27.68601832,-51.13067044,3.660012
1577219409,-27.68598558,-51.13067978,3.426752
1577219410,-27.68595559,-51.13069462,3.6609967
1577219411,-27.68592356,-51.13070825,3.852119
1577219412,-27.68589276,-51.13072024,3.734728
1577219413,-27.68586224,-51.13073398,3.5292077
1577219414,-27.68583289,-51.13074495,3.2705028
1577219415,-27.68580904,-51.13075503,2.715672
1577219416,-27.68579333,-51.13076191,0.88205785
1577219417,-27.68579774,-51.13076128,0.019147916
1577219418,-27.68580138,-51.13075821,0.015370967
1577219419,-27.68580196,-51.13075721,0.035424385
1577219420,-27.68580162,-51.13075602,0.006363508
1577219421,-27.68580105,-51.1307572,0.027525378
1577219422,-27.68579947,-51.13075632,0.06124234
1577219423,-27.68579425,-51.13075844,0.72442746
1577219424,-27.6857803,-51.1307678,1.894396
1577219425,-27.68575854,-51.13079129,3.2157273
1577219426,-27.68574312,-51.13082429,3.576537
1577219427,-27.68573368,-51.13086124,4.2292066
1577219428,-27.68575502,-51.130901,4.633157
1577219429,-27.6857751,-51.13094531,4.5264573
1577219430,-27.68579477,-51.13099057,4.6874595
1577219431,-27.68581842,-51.13104296,5.1123257
1577219432,-27.68584604,-51.13109082,5.287231
1577219433,-27.68588051,-51.13114696,6.016882
1577219434,-27.68591776,-51.13120288,6.262176
1577219435,-27.68595151,-51.13125825,6.600312
1577219436,-27.68598418,-51.1313133,6.440297
1577219437,-27.68601605,-51.13136593,6.2186546
1577219438,-27.68604778,-51.13141806,6.0143857
1577219439,-27.6860802,-51.13146817,6.0627165
1577219440,-27.68611089,-51.13152091,6.176579
1577219441,-27.68613925,-51.13157671,6.2750726
1577219442,-27.68616894,-51.13163439,6.4316616
1577219443,-27.68619896,-51.13168944,6.4687767
1577219444,-27.68623015,-51.13174549,6.504093
1577219445,-27.6862623,-51.13179984,6.516178
1577219446,-27.68629537,-51.13185392,6.4887633
1577219447,-27.68632636,-51.1319069,6.3070054
1577219448,-27.68635547,-51.13195955,6.2526045
1577219449,-27.68638541,-51.13201321,6.228379
1577219450,-27.68641535,-51.13206617,6.30569
1577219451,-27.6864458,-51.13212097,6.371227
1577219452,-27.68647581,-51.13217653,6.436669
1577219453,-27.68650561,-51.13223235,6.389319
1577219454,-27.68653436,-51.13228805,6.286527
1577219455,-27.68656187,-51.13234055,5.9981375
1577219456,-27.68658869,-51.13239352,5.971087
1577219457,-27.6866152,-51.13244344,5.758399
1577219458,-27.68664028,-51.1324946,5.7136855
1577219459,-27.68666375,-51.132545,5.579061
1577219460,-27.6866876,-51.13259294,5.3544264
1577219461,-27.6867174,-51.13263767,5.503457
1577219462,-27.68675782,-51.13267279,5.6730022
1577219463,-27.68680609,-51.13269037,5.5987077
1577219464,-27.68685726,-51.13269093,5.6384373
1577219465,-27.68690548,-51.13267453,5.52404
1577219466,-27.68694914,-51.13264529,5.553598
1577219467,-27.68699044,-51.13261117,5.642414
1577219468,-27.68703244,-51.13257766,5.687708
1577219469,-27.68707651,-51.13254609,5.776244
1577219470,-27.68712406,-51.1325182,5.9194508
1577219471,-27.68717017,-51.13248911,5.796901
1577219472,-27.6872109,-51.13245995,5.3459644
1577219473,-27.68724257,-51.13243666,4.160735
1577219474,-27.6872657,-51.13242021,3.0235028
1577219475,-27.68728635,-51.1324046,2.722595
1577219476,-27.6873073,-51.13238984,2.67827
1577219477,-27.68733221,-51.13237386,3.1484706
1577219478,-27.68736204,-51.132357,3.6671906
1577219479,-27.68739418,-51.13233938,3.9392881
1577219480,-27.68742697,-51.13231873,4.117151
1577219481,-27.68745993,-51.13229556,4.330888
1577219482,-27.68749399,-51.13227296,4.34257
1577219483,-27.68752907,-51.13225363,4.3034587
1577219484,-27.68756793,-51.1322443,4.4016843
1577219485,-27.6876088,-51.13224764,4.508842
1577219486,-27.68764921,-51.1322576,4.555049
1577219487,-27.68769241,-51.1322663,4.5529337
1577219488,-27.68773862,-51.13226189,5.0362973
1577219489,-27.687787,-51.1322453,5.538389
1577219490,-27.68783785,-51.13222825,6.0044208
1577219491,-27.68788612,-51.13219877,6.101599
1577219492,-27.68793625,-51.13216416,6.392105
1577219493,-27.68798826,-51.13212758,6.622565
1577219494,-27.68804144,-51.13208506,7.021479
1577219495,-27.68809329,-51.1320401,7.195556
1577219496,-27.68814054,-51.13199887,6.7522864
1577219497,-27.68818788,-51.13195645,6.83764
1577219498,-27.68823935,-51.13190903,7.387431
1577219499,-27.68829521,-51.13185468,7.894301
1577219500,-27.68835115,-51.13179993,8.170998
1577219501,-27.6884071,-51.13174344,8.191853
1577219502,-27.68846024,-51.1316851,8.197736
1577219503,-27.68851411,-51.13162728,8.231115
1577219504,-27.68856653,-51.13157075,7.9690413
1577219505,-27.68861808,-51.1315171,7.773292
1577219506,-27.68866647,-51.13146924,7.0271506
1577219507,-27.68870562,-51.13143852,5.4227676
1577219508,-27.68874019,-51.13141225,4.679795
1577219509,-27.6887775,-51.13138411,5.033819
1577219510,-27.68881587,-51.13134905,5.428154
1577219511,-27.68885183,-51.13130547,5.78903
1577219512,-27.68889126,-51.13125882,6.371812
1577219513,-27.68893669,-51.13121252,6.785144
1577219514,-27.68898049,-51.13117318,6.2527947
1577219515,-27.68902093,-51.13114002,5.5640836
1577219516,-27.68906326,-51.13110815,5.7334995
1577219517,-27.68910825,-51.13107479,6.0884233
1577219518,-27.68915723,-51.13103866,6.4982924
1577219519,-27.68920792,-51.13099928,6.8167033
